target_weekly,target_monthly,target_yearly
8.040893,2.7272727,5.0593824
1.5242451,13.643494,4.5581284
25.983871,4.870968,42.61702
5.0676694,20.722221,11.094512
11.134011,4.734694,13.395825
9.689655,7.5263157,44.184875
13.367647,27.551723,36.413044
8.493902,3.0384614,53.333332
16.906977,26.032259,45.217392
34.238094,7.62069,40.80263
4.870968,4.7615895,25.102942
1.8898785,17.342342,16.9
3.5454545,22.38,39.827587
22.727272,3.1993568,34.333332
1.8299698,6.8958335,52.07771
2.552,4.76,44.87143
23.941177,35.413044,46.826088
11.489796,5.435484,41.60538
26.032259,12.052631,14.636
3.810909,8.407408,60.945946
13.643494,2.1161187,32.941177
1.6208762,1.378453,17.775194
2.7272727,3.8506494,21.731386
20.722221,30.134329,6.592771
4.734694,5.678571,52.695652
7.5263157,8.317829,15.009586
27.551723,10.918181,63.566036
1.378453,15.13924,4.6157365
3.090032,20.8,43.675926
30.448277,28.163265,35.56
30.09816,3.090032,59.38095
5.3421054,3.810909,30.706638
25.683674,30.448277,24.689655
2.7040815,31.127274,63.489796
5.6842103,25.683674,5.461039
34.669262,1.1306413,22.095238
1.256,4.2352943,3.2173398
5.6896553,6.1320753,21.990967
7.869565,9.084504,31.566668
4.3481927,5.5111113,18.307947
3.9605262,1.7987013,26.018183
7.1044774,0.6453202,27.384615
7.078832,36.73077,6.808
22.608696,5.7777777,29.0
5.866667,1.6097561,24.862764
6.330918,8.172414,32.792793
5.4666667,37.63764,43.385403
3.7173913,9.809524,55.61905
2.7927928,1.4,27.513159
31.127274,1.8898785,46.809525
1.4746743,30.09816,54.344826
7.214286,1.6208762,25.026506
6.105263,23.892857,26.64151
4.818182,9.689655,57.36842
3.4959636,13.367647,19.77551
4.2352943,8.493902,24.596027
6.1320753,26.044497,34.423077
9.084504,11.06,24.652174
5.5111113,21.088236,15.729903
1.7987013,4.96,47.4
0.6453202,11.159664,10.721973
36.73077,9.369565,32.612244
1.1306413,34.238094,51.10204
1.6097561,12.684604,5.5271254
8.172414,16.906977,32.98455
37.63764,5.3421054,53.44961
9.809524,1.5242451,40.218815
1.4,25.983871,49.52174
23.892857,8.040893,3.8279963
13.281457,5.0676694,3.486188
11.632653,11.134011,54.809525
5.7777777,19.625,42.442856
38.238094,25.25532,75.93455
31.77551,39.689655,84.60595
33.285713,34.809525,71.39091
23.25,29.421053,57.047707
3.011679,5.2352943,95.5
32.11111,34.4,62.526318
16.849056,12.548388,132.58696
1.3178967,13.609091,145.95555
28.869566,7.58467,80.95652
26.657894,28.368422,103.42857
8.869565,7.885246,95.93277
28.72857,3.5365853,95.44444
7.238764,33.869564,94.98455
6.714286,4.3235292,39.901028
2.7831326,32.755554,100.14706
26.741547,8.347826,36.519173
6.289963,1.4559915,129.68965
18.152174,28.62857,140.1579
7.58467,3.4390244,109.46847
3.6015654,6.5642023,88.36842
29.0,0.7635468,36.423645
5.2352943,30.103449,111.78294
12.548388,2.2934306,78.39474
34.809525,28.222221,58.013065
39.689655,12.509434,115.96154
13.609091,15.642858,114.38776
1.4559915,17.048326,129.73415
12.812646,23.763159,77.076
28.368422,5.06,54.791668
7.885246,18.195652,121.112785
3.5365853,19.454546,112.17391
33.869564,5.511211,73.125404
4.3235292,2.1818182,135.71428
32.755554,26.233334,93.52631
25.25532,29.413794,80.30303
0.7635468,25.265306,39.950363
30.631578,18.52381,95.62264
8.44358,9.0,46.916866
5.9745455,30.631578,33.9779
3.75833,12.812646,72.908165
1.3531564,8.44358,65.68005
5.435484,5.9745455,36.892857
12.052631,32.896553,31.533333
8.407408,1.3531564,12.17247
2.1161187,14.141105,10.495177
4.7615895,9.840336,19.05279
3.8506494,17.433332,6.8093925
30.134329,22.31579,41.366665
5.678571,19.619047,31.044117
8.317829,29.965517,15.04461
10.918181,1.3472147,35.172413
15.13924,4.0246305,38.37931
20.8,1.0617577,31.60909
17.342342,1.6574585,41.285713
28.163265,27.578947,43.217686
7.62069,6.623318,38.435482
3.0384614,1.8631579,18.78
2.9,7.4621696,43.842106
35.413044,29.0,40.411766
4.76,38.238094,62.02041
5.0,8.205882,54.02174
3.1993568,6.714286,28.236841
6.8958335,2.7831326,37.73541
14.141105,18.152174,92.79747
9.840336,26.741547,110.58
17.433332,23.25,52.032116
22.31579,32.11111,15.274125
19.619047,3.011679,38.723637
29.965517,16.849056,29.214285
1.3472147,33.285713,3.8550568
4.0246305,31.77551,24.32258
32.896553,3.6015654,40.77641
1.6574585,6.289963,45.41379
27.578947,3.75833,54.9403
6.623318,26.657894,17.60606
1.8631579,8.869565,47.736843
7.4621696,28.869566,32.835674
8.205882,28.72857,14.545455
1.0617577,1.3178967,4.8768473
22.38,7.238764,36.75
30.397058,7.2618184,86.6
8.622449,30.397058,53.37402
3.378563,7.4007783,52.12987
39.119404,7.7687073,83.08696
19.35484,15.4827585,51.55618
14.683544,4.8563538,44.727272
5.292517,14.4660425,61.517242
1.7427653,3.344418,85.90323
30.608696,1.4374369,71.15328
3.2679558,24.368422,98.57895
4.125828,3.7479718,29.088017
1.4370546,16.711712,68.113205
1.3823688,12.961538,14.44335
10.655246,20.9,79.6
7.1764708,28.7406,132.85715
7.0833335,2.1967063,114.960526
20.455883,5.132,115.82758
30.764826,45.695652,50.054474
2.6433735,14.304348,67.192726
9.657895,15.347826,142.05971
9.221675,24.347826,123.95238
41.369564,9.657895,123.64286
7.4007783,36.157894,46.38889
7.7687073,19.066668,68.48182
15.4827585,31.48936,58.388317
4.8563538,5.317475,45.037334
14.4660425,11.07563,89.63158
3.344418,17.557142,44.006096
45.695652,9.557927,33.91912
24.368422,11.891304,91.09091
1.4374369,18.448277,85.57895
16.711712,14.39045,72.69149
20.9,4.0,39.427807
28.7406,19.918367,81.78261
2.1967063,22.816425,80.458336
5.132,11.380953,44.18765
14.105042,5.860241,98.710526
7.620155,13.222222,79.5102
13.046296,23.103449,100.32353
12.961538,18.400818,85.0936
27.528986,14.105042,59.69173
5.2727275,9.221675,52.49036
5.06,43.214287,93.413795
18.195652,5.2727275,71.67647
3.4390244,46.77551,101.13333
19.454546,12.071428,77.24631
5.511211,1.772793,94.98126
2.1818182,19.688202,64.178986
29.413794,2.6931174,94.36735
23.763159,27.528986,100.71429
25.265306,25.852942,130.85715
6.5642023,34.57895,53.591465
9.0,8.675324,108.17647
28.62857,9.154677,80.792206
8.347826,35.98936,85.776596
29.421053,25.96,31.230558
34.4,1.8522167,45.258278
43.214287,7.620155,95.79625
18.52381,24.178253,98.51724
17.048326,41.369564,118.965515
26.233334,15.586206,115.804344
12.509434,7.0833335,117.3
46.77551,13.046296,66.01471
15.642858,20.455883,97.09091
12.071428,2.6433735,110.86957
1.772793,4.125828,91.5
19.688202,8.622449,105.5
15.586206,3.378563,28.436373
25.852942,19.35484,26.636364
24.178253,14.683544,59.294117
34.57895,5.292517,158.09525
2.6931174,39.119404,121.44444
9.154677,30.764826,120.370964
35.98936,3.2679558,118.48
25.96,30.608696,77.41936
1.8522167,1.4370546,54.58296
30.103449,1.3823688,36.59838
2.2934306,10.655246,94.36232
28.222221,7.1764708,121.22388
8.675324,1.7427653,122.347824
14.82258,19.03941,101.76
9.437188,9.814126,13.224096
18.456522,3.2,68.388885
11.12,49.208954,92.433334
16.5,26.403362,53.205788
17.117647,19.41772,23.713179
7.4529147,18.338236,67.195656
6.6579924,53.717392,41.892857
12.179105,13.206897,77.548386
3.586207,19.809525,81.588234
8.226277,11.6875,62.285713
19.545113,4.8831167,17.557621
16.76923,5.821096,58.190475
10.531646,32.263157,23.652174
7.937776,7.2032084,54.02381
8.519868,35.789474,37.36111
11.338235,39.204082,98.10526
20.234694,3.486493,92.76471
18.225807,12.0,37.18909
49.208954,39.344826,16.6
12.321428,31.903225,42.58621
16.790909,26.755556,21.5941
26.403362,60.62069,76.31035
19.41772,34.566666,18.046692
18.338236,48.117645,36.810303
9.814126,24.00926,19.294703
53.717392,22.313818,94.947365
3.486493,10.990853,9.7379675
19.809525,23.7821,12.122603
11.6875,36.391304,11.256176
4.8831167,59.5,25.541872
5.821096,46.38164,40.44898
32.263157,10.275716,19.619953
7.2032084,50.72222,26.857143
35.789474,55.52941,87.13043
13.206897,48.673912,64.56716
26.755556,14.892858,39.52965
5.6380568,17.068966,63.891304
22.657894,28.190475,22.106127
9.403101,5.6380568,9.337663
4.0,7.305466,109.88776
11.270936,22.657894,47.457985
17.557142,3.9,137.82259
9.557927,11.270936,43.022915
11.891304,5.208,80.37037
18.448277,14.133333,74.42379
14.39045,16.545454,91.37681
18.400818,14.132075,76.6
3.9,12.321428,87.78723
11.07563,9.403101,91.27586
19.918367,11.495496,70.36555
11.380953,7.386983,56.151897
15.347826,6.605263,49.11905
5.860241,4.1765556,66.55627
13.222222,6.0,95.7619
24.347826,24.666666,20.643724
23.103449,18.42,70.4
14.304348,16.52381,48.87143
22.816425,15.489796,55.5
5.317475,16.790909,98.95652
3.7479718,14.388889,52.902046
19.066668,8.519868,85.41441
5.208,18.225807,11.113259
14.133333,11.338235,5.6388664
16.545454,14.82258,87.85507
14.132075,18.456522,84.10345
7.305466,11.12,106.69768
31.48936,12.179105,22.783165
15.489796,17.117647,51.333332
7.386983,7.4529147,67.23841
11.495496,16.5,89.0
4.1765556,6.6579924,101.89706
6.0,20.234694,22.94199
24.666666,3.586207,52.204082
18.42,8.226277,80.8
16.52381,19.545113,49.60736
14.388889,16.76923,46.532
7.2618184,10.531646,114.434784
36.157894,7.937776,51.64706
6.605263,9.437188,40.032887
57.36842,44.184875,107.0
19.77551,36.413044,19.580645
25.026506,17.775194,46.727272
54.344826,59.38095,14.75
63.489796,46.809525,12.097403
5.461039,24.689655,5.2835364
22.095238,51.10204,77.22222
24.862764,5.5271254,58.89796
21.990967,34.423077,92.40741
31.566668,24.652174,17.421518
18.307947,15.729903,67.11539
26.018183,47.4,43.9
27.384615,10.721973,5.487699
6.808,32.612244,72.01818
29.0,42.442856,72.92405
54.809525,13.395825,19.755037
3.2173398,24.596027,104.169815
3.486188,11.094512,40.666668
47.4,45.353382,64.77444
49.52174,42.61702,84.17911
32.792793,32.98455,59.263157
17.775194,4.6157365,44.21256
59.38095,43.675926,78.433334
46.809525,16.9,55.57143
24.689655,35.56,44.344826
51.10204,40.80263,70.48276
24.596027,53.333332,57.333332
34.423077,44.911392,100.304344
24.652174,57.77778,56.17647
15.729903,38.531616,3.5889387
10.721973,27.818182,74.39286
32.612244,40.42105,43.161766
42.442856,14.032468,7.007782
5.5271254,67.195656,77.58314
32.98455,45.217392,76.51724
53.44961,30.706638,23.545454
40.218815,4.5581284,57.54348
3.8279963,5.0593824,22.55665
43.385403,53.44961,12.3
55.61905,40.218815,62.57143
3.2,3.407247,53.504505
22.313818,55.61905,95.13793
10.990853,27.513159,91.36842
23.7821,26.64151,83.08889
36.391304,3.0,32.5
59.5,8.86694,7.788
46.38164,58.473682,83.72727
10.275716,19.853832,93.24138
55.52941,48.31111,5.862069
48.673912,19.666666,58.528572
14.892858,43.473682,10.48
17.068966,16.661291,93.85714
31.903225,23.02,67.521736
28.190475,21.356363,11.554559
12.0,23.705883,8.1613865
39.204082,25.861706,63.8
19.03941,45.962406,71.90225
27.513159,49.52174,83.85714
24.00926,43.385403,14.808824
48.117645,32.792793,17.916788
50.72222,63.68421,38.47619
60.62069,29.0,31.0
34.566666,24.862764,42.032257
3.0,3.486188,3.834008
8.86694,54.809525,17.922651
58.473682,57.36842,65.13333
19.853832,19.77551,16.149338
63.68421,25.026506,28.864382
48.31111,54.344826,31.804218
19.666666,63.489796,30.545454
43.473682,5.461039,90.710526
26.64151,3.8279963,5.076257
23.02,3.2173398,22.382353
21.356363,21.990967,56.394737
23.705883,31.566668,21.666666
25.861706,18.307947,47.531647
45.962406,26.018183,50.204082
3.407247,27.384615,56.603775
39.344826,6.808,16.694061
16.661291,22.095238,8.615853
28.236841,39.901028,18.850746
12.17247,65.68005,10.090909
31.533333,40.77641,7.6600986
37.73541,100.14706,2.1230116
40.411766,36.423645,26.544117
62.02041,75.93455,16.552631
10.495177,92.79747,8.381818
36.892857,33.9779,10.0
19.05279,110.58,24.137932
15.04461,29.214285,7.090909
41.366665,15.274125,16.23913
31.044117,38.723637,19.380953
35.172413,3.8550568,28.911764
38.37931,24.32258,11.066667
31.60909,4.8768473,3.7533803
41.285713,45.41379,21.0
43.217686,54.9403,2.4289985
6.8093925,52.032116,3.6995249
36.75,94.98455,8.490496
38.435482,17.60606,15.818182
32.835674,80.95652,15.086957
36.423645,39.950363,29.333334
33.9779,95.62264,15.0
40.77641,88.36842,14.294118
65.68005,46.916866,28.995073
92.79747,140.1579,14.481482
110.58,36.519173,24.288889
52.032116,57.047707,7.354305
15.274125,62.526318,30.222221
38.723637,95.5,9.06
29.214285,132.58696,7.4117646
3.8550568,71.39091,14.521739
24.32258,84.60595,20.666666
4.8768473,145.95555,16.812647
45.41379,129.68965,27.471428
54.9403,72.908165,4.2299466
17.60606,103.42857,23.344828
47.736843,95.93277,5.591292
14.545455,95.44444,13.73913
18.78,47.736843,25.99624
36.413044,63.566036,72.22581
54.02174,14.545455,4.0884147
44.911392,43.842106,83.34694
57.77778,54.02174,40.588234
38.531616,39.827587,4.4370546
45.353382,34.333332,56.36424
27.818182,52.07771,65.61905
40.42105,44.87143,64.39636
67.195656,41.60538,69.45808
53.333332,18.78,59.105263
45.217392,14.636,70.77477
4.5581284,32.941177,12.736
42.61702,25.102942,23.690716
5.0593824,21.731386,2.874657
11.094512,6.592771,10.39777
13.395825,52.695652,19.76
44.184875,15.009586,55.51064
43.842106,32.835674,43.63158
30.706638,60.945946,39.826088
40.80263,38.435482,80.039474
14.032468,46.826088,4.1301246
16.9,41.285713,7.201205
39.827587,36.75,19.892857
35.56,43.217686,49.789474
34.333332,28.236841,4.5680933
52.07771,37.73541,12.645833
44.87143,62.02041,66.314285
46.826088,40.411766,22.007751
14.636,31.533333,21.876404
60.945946,12.17247,34.565918
32.941177,10.495177,108.36957
41.60538,36.892857,67.918365
21.731386,6.8093925,63.931034
6.592771,41.366665,40.95652
52.695652,31.044117,23.37931
15.009586,15.04461,33.36842
63.566036,35.172413,51.27737
4.6157365,38.37931,19.466667
43.675926,31.60909,7.376817
25.102942,19.05279,44.662563
121.22388,132.85715,26.822784
71.67647,52.49036,13.142858
117.3,114.960526,2.2518072
97.09091,115.82758,5.822762
118.965515,123.64286,28.064936
100.71429,59.69173,7.090909
93.413795,95.79625,2.1685166
101.13333,66.01471,10.4838705
108.17647,122.347824,16.340136
94.98126,91.5,34.304348
64.178986,105.5,40.266666
115.804344,28.436373,5.395487
94.36735,121.44444,39.270935
130.85715,26.636364,33.1
98.51724,59.294117,23.384615
53.591465,158.09525,14.086957
94.36232,79.6,36.64706
77.24631,110.86957,29.041666
36.59838,14.44335,16.285715
115.82758,44.18765,33.13793
77.41936,71.15328,14.033334
80.792206,120.370964,35.714287
123.64286,142.05971,10.006602
59.69173,98.710526,20.907894
95.79625,79.5102,6.771836
52.49036,123.95238,17.68421
66.01471,100.32353,13.303764
110.86957,67.192726,27.894737
91.5,29.088017,31.462406
105.5,53.37402,25.096655
28.436373,52.12987,21.857143
121.44444,83.08696,32.435482
26.636364,51.55618,30.22
59.294117,44.727272,7.630225
158.09525,61.517242,6.682103
122.347824,85.90323,22.631578
120.370964,50.054474,20.422222
118.48,98.57895,3.2159195
54.58296,68.113205,29.018867
85.776596,118.48,13.441718
129.68965,129.73415,12.423077
45.258278,54.58296,5.330364
57.047707,31.230558,2.9396157
62.526318,45.258278,24.116022
95.5,111.78294,30.673914
132.58696,78.39474,3.3902047
71.39091,58.013065,5.2604504
84.60595,115.96154,23.46
145.95555,114.38776,11.193798
36.519173,85.776596,15.476482
72.908165,77.076,18.87755
95.93277,121.112785,1.7638749
80.95652,109.46847,13.516728
95.44444,112.17391,5.305837
94.98455,73.125404,14.441442
39.901028,135.71428,11.918367
100.14706,93.52631,22.509434
75.93455,80.30303,16.9
103.42857,54.791668,22.822784
140.1579,80.792206,26.689655
31.230558,77.41936,23.39535
88.36842,53.591465,24.142857
78.39474,94.36232,20.836735
58.013065,121.22388,20.74
115.96154,117.3,21.108696
114.38776,97.09091,4.80146
129.73415,118.965515,35.842106
77.076,100.71429,30.893618
54.791668,93.413795,15.205882
121.112785,71.67647,16.214285
111.78294,36.59838,21.764706
109.46847,101.13333,8.0185585
112.17391,77.24631,16.183674
73.125404,94.98126,17.241936
135.71428,64.178986,28.866667
93.52631,115.804344,11.460526
80.30303,94.36735,3.6412954
39.950363,130.85715,17.241379
95.62264,98.51724,1.4759036
46.916866,108.17647,16.7
43.022915,47.457985,17.413794
137.82259,87.78723,22.244444
85.41441,37.36111,72.5
98.95652,21.5941,21.207546
22.783165,77.548386,18.177216
80.37037,11.113259,15.894737
91.27586,9.337663,21.619047
74.42379,5.6388664,4.2554746
55.5,51.333332,4.919355
109.88776,106.69768,14.75862
70.36555,89.0,17.510204
56.151897,67.23841,2.4264705
49.11905,40.032887,12.789474
66.55627,101.89706,6.1734695
95.7619,22.94199,21.868422
51.64706,54.02381,3.3076923
76.6,84.10345,23.2
114.434784,23.652174,18.571428
89.0,53.205788,7.36871
49.60736,17.557621,2.0933852
21.5941,39.52965,16.923887
9.337663,63.891304,12.155462
87.78723,42.58621,21.669146
47.457985,22.106127,2.7286823
11.113259,37.18909,26.64
5.6388664,98.10526,2.3022509
87.85507,101.76,13.204052
84.10345,68.388885,24.217392
106.69768,92.433334,8.251656
20.643724,52.204082,145.10837
51.333332,23.713179,5.595238
67.23841,67.195656,11.486395
40.032887,13.224096,23.614286
101.89706,41.892857,1.6158445
22.94199,92.76471,6.375
52.204082,81.588234,2.06
80.8,62.285713,10.127273
46.532,58.190475,1.3392212
70.4,80.8,68.172
91.37681,87.85507,20.105263
52.902046,46.532,13.909091
67.192726,48.87143,36.857143
29.088017,52.902046,3.5112107
53.37402,86.6,12.931034
52.12987,46.38889,20.507463
83.08696,68.48182,44.448277
51.55618,58.388317,14.178808
44.727272,45.037334,27.304348
61.517242,89.63158,22.092438
85.90323,44.006096,21.043478
50.054474,33.91912,16.09091
98.57895,91.09091,16.0
71.15328,85.57895,15.394737
68.113205,72.69149,4.8107085
14.44335,85.0936,23.568
79.6,39.427807,8.44382
132.85715,81.78261,16.54955
48.87143,49.60736,0.64833504
100.32353,70.4,33.545666
123.95238,20.643724,35.14706
114.960526,80.458336,35.563637
98.710526,66.55627,24.047619
79.5102,95.7619,41.38889
46.38889,51.64706,3.1749735
68.48182,85.41441,8.868853
58.388317,22.783165,39.857143
45.037334,98.95652,16.794117
89.63158,91.27586,7.820122
44.006096,137.82259,18.446808
33.91912,43.022915,29.698895
91.09091,80.37037,7.728467
86.6,114.434784,14.972973
85.57895,74.42379,2.4321315
72.69149,91.37681,27.88889
85.0936,76.6,19.043478
39.427807,109.88776,7.22179
81.78261,70.36555,14.433497
80.458336,55.5,21.344828
44.18765,56.151897,36.091835
142.05971,49.11905,12.090909
42.032257,58.89796,42.97059
17.916788,59.263157,52.657658
14.808824,12.3,11.758278
95.13793,62.57143,17.414894
91.36842,83.85714,1.7612077
83.08889,5.076257,45.173912
32.5,3.834008,8.139059
7.788,17.922651,11.2
38.47619,28.864382,6.7755103
93.24138,16.149338,4.354839
11.554559,56.394737,24.947369
5.862069,31.804218,67.265305
58.528572,30.545454,0.20686175
10.48,90.710526,5.0072994
93.85714,8.615853,2.5384614
67.521736,22.382353,29.52174
31.0,72.92405,0.1
83.72727,65.13333,21.907562
16.694061,72.01818,51.430378
12.3,23.545454,63.033333
50.204082,43.9,0.64171016
8.1613865,21.666666,32.03315
62.57143,57.54348,26.79227
83.85714,84.17911,30.344828
5.076257,22.55665,57.81955
3.834008,40.666668,15.432
17.922651,19.755037,2.9483066
65.13333,107.0,10.11007
16.149338,19.580645,56.96552
28.864382,46.727272,22.1
31.804218,14.75,32.730907
30.545454,12.097403,23.157894
90.710526,5.2835364,0.54340833
8.615853,77.22222,48.28302
22.382353,104.169815,5.0
56.394737,92.40741,7.8965516
21.666666,17.421518,16.132353
47.531647,67.11539,6.853441
56.603775,5.487699,60.5
63.8,47.531647,1.4980545
13.224096,19.294703,17.096775
53.504505,56.603775,0.19207317
101.76,71.90225,23.823309
68.388885,53.504505,5.1764708
92.433334,16.6,4.2727275
53.205788,76.31035,46.64935
23.713179,18.046692,1.8810976
67.195656,36.810303,2.0197043
41.892857,94.947365,15.065217
98.10526,63.8,16.52381
92.76471,9.7379675,19.552238
62.285713,11.256176,6.035714
17.557621,25.541872,15.808511
58.190475,40.44898,28.205883
23.652174,19.619953,25.277779
54.02381,26.857143,18.04831
37.36111,87.13043,116.81492
71.90225,50.204082,1.3004926
81.588234,12.122603,8.103448
37.18909,8.1613865,1.7233146
77.548386,64.56716,13.175926
42.58621,67.521736,7.064954
22.106127,11.554559,14.052631
16.6,16.694061,26.0
76.31035,31.0,25.64516
18.046692,42.032257,1.5294118
36.810303,17.916788,16.367647
94.947365,95.13793,13.029091
9.7379675,91.36842,0.57710844
12.122603,83.08889,31.302647
19.294703,14.808824,13.869565
25.541872,7.788,19.265306
40.44898,83.72727,9.7361965
19.619953,93.24138,15.413043
63.891304,93.85714,1.5862628
26.857143,38.47619,15.5
87.13043,5.862069,1.7458432
64.56716,58.528572,30.37931
11.256176,32.5,4.7540107
39.52965,10.48,6.304348
4.4370546,19.892857,23.488722
40.588234,4.0884147,5.852941
80.039474,15.818182,6.8672376
59.105263,25.99624,3.1674292
49.789474,2.4289985,19.673914
56.36424,4.5680933,12.73913
83.34694,43.63158,0.20240964
65.61905,12.645833,11.586206
2.874657,63.931034,60.7734
4.1301246,22.007751,12.270833
69.45808,67.918365,13.039474
70.77477,21.876404,0.28859738
39.826088,34.565918,10.823671
12.736,108.36957,18.947369
23.690716,44.662563,23.633333
7.201205,21.0,47.613384
10.39777,40.95652,1.4474708
64.39636,66.314285,11.391304
7.376817,3.7533803,4.076923
34.565918,10.090909,15.78
51.27737,28.911764,76.1
19.76,23.37931,9.695652
15.818182,23.344828,12.233334
43.63158,15.086957,12.654546
4.0884147,13.73913,0.40836012
19.892857,8.490496,11.02649
4.5680933,18.850746,11.043478
12.645833,2.1230116,10.106383
66.314285,16.552631,10.258064
22.007751,26.544117,1.0842696
67.918365,10.0,14.183674
21.876404,7.6600986,16.761194
108.36957,8.381818,18.357143
44.662563,24.137932,8.684211
63.931034,3.6995249,3.4178154
40.95652,16.23913,22.444445
23.37931,19.380953,0.18171985
33.36842,7.090909,10.071428
19.466667,11.066667,29.444445
25.99624,5.591292,24.11111
55.51064,33.36842,8.51013
44.21256,19.466667,8.166667
19.580645,72.22581,31.187193
46.727272,44.21256,7.130435
14.75,78.433334,45.473682
12.097403,55.57143,1.0730337
5.2835364,44.344826,25.159864
77.22222,70.48276,38.086956
104.169815,57.333332,0.32304037
107.0,55.51064,35.42105
92.40741,100.304344,52.52239
67.11539,3.5889387,18.0
43.9,64.77444,0.18820985
5.487699,74.39286,17.185184
72.01818,43.161766,5.607143
72.92405,7.007782,55.72222
58.89796,77.58314,13.232334
59.263157,76.51724,10.167286
17.421518,56.17647,36.12
19.755037,19.76,7.6875
72.22581,51.27737,3.7272727
22.55665,2.874657,0.17590362
78.433334,7.376817,8.738095
55.57143,7.201205,0.78294575
44.344826,49.789474,29.310345
70.48276,80.039474,9.551621
57.333332,59.105263,3.8181818
40.666668,10.39777,26.380953
56.17647,40.588234,4.857143
3.5889387,4.4370546,0.8992248
100.304344,83.34694,50.47826
74.39286,65.61905,3.4107573
43.161766,64.39636,4.961824
7.007782,4.1301246,15.616883
77.58314,69.45808,64.31111
76.51724,70.77477,57.95238
23.545454,39.826088,0.80269057
57.54348,12.736,19.836735
84.17911,23.690716,65.71429
64.77444,56.36424,14.5
16.7,16.340136,5.047619
26.689655,35.714287,12.054545
15.476482,13.441718,9.938775
2.9396157,23.39535,3.5
24.116022,5.330364,14.636
30.673914,21.764706,2.5918005
3.3902047,20.836735,6.586207
5.305837,16.183674,4.243902
23.46,21.108696,8.406015
11.193798,4.80146,1.7563528
12.423077,35.842106,1.0265008
18.87755,30.893618,13.094339
22.822784,15.205882,3.8965516
1.7638749,16.214285,5.661314
13.516728,8.0185585,0.4789326
24.142857,14.086957,6.172414
5.2604504,20.74,1.84172
1.4759036,23.384615,10.666667
30.893618,7.090909,24.6
3.6412954,39.270935,9.2
14.441442,17.241936,1.6069851
13.441718,3.2159195,6.035714
23.39535,14.033334,8.222222
5.330364,29.018867,15.189591
21.764706,16.285715,12.456522
20.836735,36.64706,9.759668
20.74,26.822784,1.2186495
21.108696,2.2518072,11.16
4.80146,5.822762,11.55298
35.842106,28.064936,1.4230769
15.205882,2.1685166,13.047619
16.214285,13.142858,6.6530614
8.0185585,10.4838705,2.0
16.183674,29.041666,12.26087
17.241936,34.304348,4.521739
28.866667,40.266666,6.9493103
11.460526,5.395487,8.5
17.241379,33.1,3.1666667
11.918367,28.866667,5.0
35.714287,20.422222,11.564815
16.9,3.6412954,4.032258
2.1230116,22.509434,86.541435
16.552631,16.9,0.27743903
26.544117,29.333334,11.0
10.0,15.0,10.344828
7.6600986,14.294118,17.336363
10.090909,28.995073,14.886555
8.381818,14.481482,7.142857
24.137932,24.288889,7.435484
3.6995249,7.354305,8.394737
16.23913,30.222221,15.128805
19.380953,9.06,39.428
7.090909,7.4117646,4.922628
28.911764,14.521739,17.285715
11.066667,20.666666,7.2067738
3.7533803,16.812647,25.206896
21.0,27.471428,1.4729064
2.4289985,4.2299466,11.842105
18.850746,11.918367,0.18646081
8.490496,14.441442,11.636364
22.509434,11.460526,6.1578946
15.086957,13.516728,21.520313
13.73913,5.305837,9.343558
29.333334,17.241379,1.4241245
15.0,1.4759036,0.69638556
14.294118,24.142857,12.261261
28.995073,16.7,24.3
24.288889,15.476482,0.1
7.354305,2.9396157,23.265306
30.222221,24.116022,1.8235294
14.481482,26.689655,22.617647
7.4117646,3.3902047,57.694805
14.521739,5.2604504,12.819819
20.666666,23.46,15.655172
5.591292,1.7638749,7.277733
16.812647,11.193798,0.75250906
27.471428,12.423077,6.8088236
4.2299466,18.87755,1.1479821
23.344828,22.822784,14.377358
9.06,30.673914,13.64557
12.931034,14.972973,15.445455
3.5112107,13.909091,14.064
41.38889,21.868422,15.928572
33.545666,68.172,15.583643
35.14706,145.10837,20.326086
20.507463,3.1749735,5.5635037
36.857143,0.64833504,2.0441177
44.448277,8.868853,24.777779
23.568,19.043478,7.0916886
27.304348,16.794117,25.2
22.092438,7.820122,16.394737
21.043478,18.446808,19.246754
16.09091,29.698895,12.956954
16.0,7.728467,1.4712411
15.394737,2.4321315,11.918367
4.8107085,27.88889,20.137932
24.047619,6.1734695,11.8529415
14.178808,39.857143,18.52174
12.090909,12.789474,24.789474
29.698895,17.413794,28.738094
21.344828,4.919355,2.4042451
8.44382,7.22179,18.894737
68.172,10.127273,29.377777
0.64833504,2.0933852,6.117647
13.909091,1.3392212,13.310345
14.972973,18.571428,24.0
3.1749735,3.3076923,23.957144
8.868853,72.5,7.02863
39.857143,18.177216,4.370968
16.794117,21.207546,12.812646
7.820122,21.619047,11.734807
18.446808,22.244444,41.47826
7.728467,15.894737,17.698112
2.4321315,4.2554746,13.004926
27.88889,20.105263,21.202532
19.043478,23.2,2.3178294
7.22179,14.75862,3.5238094
14.433497,17.510204,21.571428
36.091835,2.4264705,23.45045
145.10837,2.06,15.261818
16.54955,14.433497,21.382353
33.13793,36.091835,1.6457247
2.2518072,35.563637,5.7352943
5.822762,33.13793,10.24138
28.064936,10.006602,3.2941177
7.090909,20.907894,2.902834
2.1685166,6.771836,4.5255623
13.142858,17.68421,9.071428
29.041666,27.894737,2.0
26.822784,16.54955,7.2941175
34.304348,31.462406,10.4
5.395487,21.857143,1.2951564
